,Date,AQI,Sample_Duration,Pollutant_Type
66595,2022-04-05,53,24-HR BLK AVG,88101
66596,2022-04-05,53,24-HR BLK AVG,88101
66597,2022-04-05,53,24-HR BLK AVG,88101
66598,2022-04-06,28,24-HR BLK AVG,88101
66599,2022-04-06,28,24-HR BLK AVG,88101
66600,2022-04-06,28,24-HR BLK AVG,88101
66601,2022-04-06,28,24-HR BLK AVG,88101
66602,2022-04-06,28,24-HR BLK AVG,88101
66603,2022-04-06,28,24-HR BLK AVG,88101
66604,2022-04-07,19,24-HR BLK AVG,88101
66605,2022-04-07,19,24-HR BLK AVG,88101
66606,2022-04-07,19,24-HR BLK AVG,88101
66607,2022-04-07,19,24-HR BLK AVG,88101
66608,2022-04-07,19,24-HR BLK AVG,88101
66609,2022-04-07,19,24-HR BLK AVG,88101
66610,2022-04-08,15,24-HR BLK AVG,88101
66611,2022-04-08,15,24-HR BLK AVG,88101
66612,2022-04-08,15,24-HR BLK AVG,88101
66613,2022-04-08,15,24-HR BLK AVG,88101
66614,2022-04-08,15,24-HR BLK AVG,88101
66615,2022-04-08,15,24-HR BLK AVG,88101
66616,2022-04-09,22,24-HR BLK AVG,88101
66617,2022-04-09,22,24-HR BLK AVG,88101
66618,2022-04-09,22,24-HR BLK AVG,88101
66619,2022-04-09,22,24-HR BLK AVG,88101
66620,2022-04-09,22,24-HR BLK AVG,88101
66621,2022-04-09,22,24-HR BLK AVG,88101
66622,2022-04-10,34,24-HR BLK AVG,88101
66623,2022-04-10,34,24-HR BLK AVG,88101
66624,2022-04-10,34,24-HR BLK AVG,88101
66625,2022-04-10,34,24-HR BLK AVG,88101
66626,2022-04-10,34,24-HR BLK AVG,88101
66627,2022-04-10,34,24-HR BLK AVG,88101
66628,2022-04-11,23,24-HR BLK AVG,88101
66629,2022-04-11,23,24-HR BLK AVG,88101
66630,2022-04-11,23,24-HR BLK AVG,88101
66631,2022-04-11,23,24-HR BLK AVG,88101
66632,2022-04-11,23,24-HR BLK AVG,88101
66633,2022-04-11,23,24-HR BLK AVG,88101
66634,2022-04-12,38,24-HR BLK AVG,88101
66635,2022-04-12,38,24-HR BLK AVG,88101
66636,2022-04-12,38,24-HR BLK AVG,88101
66637,2022-04-12,38,24-HR BLK AVG,88101
66638,2022-04-12,38,24-HR BLK AVG,88101
66639,2022-04-12,38,24-HR BLK AVG,88101
66640,2022-04-13,30,24-HR BLK AVG,88101
66641,2022-04-13,30,24-HR BLK AVG,88101
66642,2022-04-13,30,24-HR BLK AVG,88101
66643,2022-04-13,30,24-HR BLK AVG,88101
66644,2022-04-13,30,24-HR BLK AVG,88101
66645,2022-04-13,30,24-HR BLK AVG,88101
66646,2022-04-14,23,24-HR BLK AVG,88101
66647,2022-04-14,23,24-HR BLK AVG,88101
66648,2022-04-14,23,24-HR BLK AVG,88101
66649,2022-04-14,23,24-HR BLK AVG,88101
66650,2022-04-14,23,24-HR BLK AVG,88101
66651,2022-04-14,23,24-HR BLK AVG,88101
66652,2022-04-15,24,24-HR BLK AVG,88101
66653,2022-04-15,24,24-HR BLK AVG,88101
66654,2022-04-15,24,24-HR BLK AVG,88101
66655,2022-04-15,24,24-HR BLK AVG,88101
66656,2022-04-15,24,24-HR BLK AVG,88101
66657,2022-04-15,24,24-HR BLK AVG,88101
66658,2022-04-16,36,24-HR BLK AVG,88101
66659,2022-04-16,36,24-HR BLK AVG,88101
66660,2022-04-16,36,24-HR BLK AVG,88101
66661,2022-04-16,36,24-HR BLK AVG,88101
66662,2022-04-16,36,24-HR BLK AVG,88101
66663,2022-04-16,36,24-HR BLK AVG,88101
66664,2022-04-18,28,24-HR BLK AVG,88101
66665,2022-04-18,28,24-HR BLK AVG,88101
66666,2022-04-18,28,24-HR BLK AVG,88101
66667,2022-04-18,28,24-HR BLK AVG,88101
66668,2022-04-18,28,24-HR BLK AVG,88101
66669,2022-04-18,28,24-HR BLK AVG,88101
66670,2022-04-19,36,24-HR BLK AVG,88101
66671,2022-04-19,36,24-HR BLK AVG,88101
66672,2022-04-19,36,24-HR BLK AVG,88101
66673,2022-04-19,36,24-HR BLK AVG,88101
66674,2022-04-19,36,24-HR BLK AVG,88101
66675,2022-04-19,36,24-HR BLK AVG,88101
66676,2022-04-20,25,24-HR BLK AVG,88101
66677,2022-04-20,25,24-HR BLK AVG,88101
66678,2022-04-20,25,24-HR BLK AVG,88101
66679,2022-04-20,25,24-HR BLK AVG,88101
66680,2022-04-20,25,24-HR BLK AVG,88101
66681,2022-04-20,25,24-HR BLK AVG,88101
66682,2022-04-21,53,24-HR BLK AVG,88101
66683,2022-04-21,53,24-HR BLK AVG,88101
66684,2022-04-21,53,24-HR BLK AVG,88101
66685,2022-04-21,53,24-HR BLK AVG,88101
66686,2022-04-21,53,24-HR BLK AVG,88101
66687,2022-04-21,53,24-HR BLK AVG,88101
66688,2022-04-22,39,24-HR BLK AVG,88101
66689,2022-04-22,39,24-HR BLK AVG,88101
66690,2022-04-22,39,24-HR BLK AVG,88101
66691,2022-04-22,39,24-HR BLK AVG,88101
66692,2022-04-22,39,24-HR BLK AVG,88101
66693,2022-04-22,39,24-HR BLK AVG,88101
66694,2022-04-24,22,24-HR BLK AVG,88101
66695,2022-04-24,22,24-HR BLK AVG,88101
66696,2022-04-24,22,24-HR BLK AVG,88101
66697,2022-04-24,22,24-HR BLK AVG,88101
66698,2022-04-24,22,24-HR BLK AVG,88101
66699,2022-04-24,22,24-HR BLK AVG,88101
66700,2022-04-25,23,24-HR BLK AVG,88101
66701,2022-04-25,23,24-HR BLK AVG,88101
66702,2022-04-25,23,24-HR BLK AVG,88101
66703,2022-04-25,23,24-HR BLK AVG,88101
66704,2022-04-25,23,24-HR BLK AVG,88101
66705,2022-04-25,23,24-HR BLK AVG,88101
66706,2022-04-27,55,24-HR BLK AVG,88101
66707,2022-04-27,55,24-HR BLK AVG,88101
66708,2022-04-27,55,24-HR BLK AVG,88101
66709,2022-04-27,55,24-HR BLK AVG,88101
66710,2022-04-27,55,24-HR BLK AVG,88101
66711,2022-04-27,55,24-HR BLK AVG,88101
66712,2022-04-28,42,24-HR BLK AVG,88101
66713,2022-04-28,42,24-HR BLK AVG,88101
66714,2022-04-28,42,24-HR BLK AVG,88101
66715,2022-04-28,42,24-HR BLK AVG,88101
66716,2022-04-28,42,24-HR BLK AVG,88101
66717,2022-04-28,42,24-HR BLK AVG,88101
66718,2022-04-30,23,24-HR BLK AVG,88101
66719,2022-04-30,23,24-HR BLK AVG,88101
66720,2022-04-30,23,24-HR BLK AVG,88101
66721,2022-04-30,23,24-HR BLK AVG,88101
66722,2022-04-30,23,24-HR BLK AVG,88101
66723,2022-04-30,23,24-HR BLK AVG,88101
66724,2022-05-01,28,24-HR BLK AVG,88101
66725,2022-05-01,28,24-HR BLK AVG,88101
66726,2022-05-01,28,24-HR BLK AVG,88101
66727,2022-05-01,28,24-HR BLK AVG,88101
66728,2022-05-01,28,24-HR BLK AVG,88101
66729,2022-05-01,28,24-HR BLK AVG,88101
66730,2022-05-03,25,24-HR BLK AVG,88101
66731,2022-05-03,25,24-HR BLK AVG,88101
66732,2022-05-03,25,24-HR BLK AVG,88101
66733,2022-05-03,25,24-HR BLK AVG,88101
66734,2022-05-03,25,24-HR BLK AVG,88101
66735,2022-05-03,25,24-HR BLK AVG,88101
66736,2022-05-04,23,24-HR BLK AVG,88101
66737,2022-05-04,23,24-HR BLK AVG,88101
66738,2022-05-04,23,24-HR BLK AVG,88101
66739,2022-05-04,23,24-HR BLK AVG,88101
66740,2022-05-04,23,24-HR BLK AVG,88101
66741,2022-05-04,23,24-HR BLK AVG,88101
66742,2022-05-06,34,24-HR BLK AVG,88101
66743,2022-05-06,34,24-HR BLK AVG,88101
66744,2022-05-06,34,24-HR BLK AVG,88101
66745,2022-05-06,34,24-HR BLK AVG,88101
66746,2022-05-06,34,24-HR BLK AVG,88101
66747,2022-05-06,34,24-HR BLK AVG,88101
66748,2022-05-07,46,24-HR BLK AVG,88101
66749,2022-05-07,46,24-HR BLK AVG,88101
66750,2022-05-07,46,24-HR BLK AVG,88101
66751,2022-05-07,46,24-HR BLK AVG,88101
66752,2022-05-07,46,24-HR BLK AVG,88101
66753,2022-05-07,46,24-HR BLK AVG,88101
66754,2022-05-09,38,24-HR BLK AVG,88101
66755,2022-05-09,38,24-HR BLK AVG,88101
66756,2022-05-09,38,24-HR BLK AVG,88101
66757,2022-05-09,38,24-HR BLK AVG,88101
66758,2022-05-09,38,24-HR BLK AVG,88101
66759,2022-05-09,38,24-HR BLK AVG,88101
66760,2022-05-10,23,24-HR BLK AVG,88101
66761,2022-05-10,23,24-HR BLK AVG,88101
66762,2022-05-10,23,24-HR BLK AVG,88101
66763,2022-05-10,23,24-HR BLK AVG,88101
66764,2022-05-10,23,24-HR BLK AVG,88101
66765,2022-05-10,23,24-HR BLK AVG,88101
66766,2022-05-12,33,24-HR BLK AVG,88101
66767,2022-05-12,33,24-HR BLK AVG,88101
66768,2022-05-12,33,24-HR BLK AVG,88101
66769,2022-05-12,33,24-HR BLK AVG,88101
66770,2022-05-12,33,24-HR BLK AVG,88101
66771,2022-05-12,33,24-HR BLK AVG,88101
66772,2022-05-13,22,24-HR BLK AVG,88101
66773,2022-05-13,22,24-HR BLK AVG,88101
66774,2022-05-13,22,24-HR BLK AVG,88101
66775,2022-05-13,22,24-HR BLK AVG,88101
66776,2022-05-13,22,24-HR BLK AVG,88101
66777,2022-05-13,22,24-HR BLK AVG,88101
66778,2022-05-15,17,24-HR BLK AVG,88101
66779,2022-05-15,17,24-HR BLK AVG,88101
66780,2022-05-15,17,24-HR BLK AVG,88101
66781,2022-05-15,17,24-HR BLK AVG,88101
66782,2022-05-15,17,24-HR BLK AVG,88101
66783,2022-05-15,17,24-HR BLK AVG,88101
66784,2022-05-16,17,24-HR BLK AVG,88101
66785,2022-05-16,17,24-HR BLK AVG,88101
66786,2022-05-16,17,24-HR BLK AVG,88101
66787,2022-05-16,17,24-HR BLK AVG,88101
66788,2022-05-16,17,24-HR BLK AVG,88101
66789,2022-05-16,17,24-HR BLK AVG,88101
66790,2022-05-21,22,24-HR BLK AVG,88101
66791,2022-05-21,22,24-HR BLK AVG,88101
66792,2022-05-21,22,24-HR BLK AVG,88101
66793,2022-05-21,22,24-HR BLK AVG,88101
66794,2022-05-21,22,24-HR BLK AVG,88101
66795,2022-05-21,22,24-HR BLK AVG,88101
66796,2022-05-22,29,24-HR BLK AVG,88101
66797,2022-05-22,29,24-HR BLK AVG,88101
66798,2022-05-22,29,24-HR BLK AVG,88101
66799,2022-05-22,29,24-HR BLK AVG,88101
66800,2022-05-22,29,24-HR BLK AVG,88101
66801,2022-05-22,29,24-HR BLK AVG,88101
66802,2022-05-23,23,24-HR BLK AVG,88101
66803,2022-05-23,23,24-HR BLK AVG,88101
66804,2022-05-23,23,24-HR BLK AVG,88101
66805,2022-05-23,23,24-HR BLK AVG,88101
66806,2022-05-23,23,24-HR BLK AVG,88101
66807,2022-05-23,23,24-HR BLK AVG,88101
66808,2022-05-24,23,24-HR BLK AVG,88101
66809,2022-05-24,23,24-HR BLK AVG,88101
66810,2022-05-24,23,24-HR BLK AVG,88101
66811,2022-05-24,23,24-HR BLK AVG,88101
66812,2022-05-24,23,24-HR BLK AVG,88101
66813,2022-05-24,23,24-HR BLK AVG,88101
66814,2022-05-25,15,24-HR BLK AVG,88101
66815,2022-05-25,15,24-HR BLK AVG,88101
66816,2022-05-25,15,24-HR BLK AVG,88101
66817,2022-05-25,15,24-HR BLK AVG,88101
66818,2022-05-25,15,24-HR BLK AVG,88101
66819,2022-05-25,15,24-HR BLK AVG,88101
66820,2022-05-26,19,24-HR BLK AVG,88101
66821,2022-05-26,19,24-HR BLK AVG,88101
66822,2022-05-26,19,24-HR BLK AVG,88101
66823,2022-05-26,19,24-HR BLK AVG,88101
66824,2022-05-26,19,24-HR BLK AVG,88101
66825,2022-05-26,19,24-HR BLK AVG,88101
66826,2022-05-27,20,24-HR BLK AVG,88101
66827,2022-05-27,20,24-HR BLK AVG,88101
66828,2022-05-27,20,24-HR BLK AVG,88101
66829,2022-05-27,20,24-HR BLK AVG,88101
66830,2022-05-27,20,24-HR BLK AVG,88101
66831,2022-05-27,20,24-HR BLK AVG,88101
66832,2022-05-28,18,24-HR BLK AVG,88101
66833,2022-05-28,18,24-HR BLK AVG,88101
66834,2022-05-28,18,24-HR BLK AVG,88101
66835,2022-05-28,18,24-HR BLK AVG,88101
66836,2022-05-28,18,24-HR BLK AVG,88101
66837,2022-05-28,18,24-HR BLK AVG,88101
66838,2022-05-30,13,24-HR BLK AVG,88101
66839,2022-05-30,13,24-HR BLK AVG,88101
66840,2022-05-30,13,24-HR BLK AVG,88101
66841,2022-05-30,13,24-HR BLK AVG,88101
66842,2022-05-30,13,24-HR BLK AVG,88101
66843,2022-05-30,13,24-HR BLK AVG,88101
66844,2022-05-31,20,24-HR BLK AVG,88101
66845,2022-05-31,20,24-HR BLK AVG,88101
66846,2022-05-31,20,24-HR BLK AVG,88101
66847,2022-05-31,20,24-HR BLK AVG,88101
66848,2022-05-31,20,24-HR BLK AVG,88101
66849,2022-05-31,20,24-HR BLK AVG,88101
66850,2022-06-02,22,24-HR BLK AVG,88101
66851,2022-06-02,22,24-HR BLK AVG,88101
66852,2022-06-02,22,24-HR BLK AVG,88101
66853,2022-06-02,22,24-HR BLK AVG,88101
66854,2022-06-02,22,24-HR BLK AVG,88101
66855,2022-06-02,22,24-HR BLK AVG,88101
66856,2022-06-03,20,24-HR BLK AVG,88101
66857,2022-06-03,20,24-HR BLK AVG,88101
66858,2022-06-03,20,24-HR BLK AVG,88101
66859,2022-06-03,20,24-HR BLK AVG,88101
66860,2022-06-03,20,24-HR BLK AVG,88101
66861,2022-06-03,20,24-HR BLK AVG,88101
66862,2022-06-05,18,24-HR BLK AVG,88101
66863,2022-06-05,18,24-HR BLK AVG,88101
66864,2022-06-05,18,24-HR BLK AVG,88101
66865,2022-06-05,18,24-HR BLK AVG,88101
66866,2022-06-05,18,24-HR BLK AVG,88101
66867,2022-06-05,18,24-HR BLK AVG,88101
66868,2022-06-06,18,24-HR BLK AVG,88101
66869,2022-06-06,18,24-HR BLK AVG,88101
66870,2022-06-06,18,24-HR BLK AVG,88101
66871,2022-06-06,18,24-HR BLK AVG,88101
66872,2022-06-06,18,24-HR BLK AVG,88101
66873,2022-06-06,18,24-HR BLK AVG,88101
66874,2022-06-07,22,24-HR BLK AVG,88101
66875,2022-06-07,22,24-HR BLK AVG,88101
66876,2022-06-07,22,24-HR BLK AVG,88101
66877,2022-06-07,22,24-HR BLK AVG,88101
66878,2022-06-07,22,24-HR BLK AVG,88101
66879,2022-06-07,22,24-HR BLK AVG,88101
66880,2022-06-08,19,24-HR BLK AVG,88101
66881,2022-06-08,19,24-HR BLK AVG,88101
66882,2022-06-08,19,24-HR BLK AVG,88101
66883,2022-06-08,19,24-HR BLK AVG,88101
66884,2022-06-08,19,24-HR BLK AVG,88101
66885,2022-06-08,19,24-HR BLK AVG,88101
66886,2022-06-09,23,24-HR BLK AVG,88101
66887,2022-06-09,23,24-HR BLK AVG,88101
66888,2022-06-09,23,24-HR BLK AVG,88101
66889,2022-06-09,23,24-HR BLK AVG,88101
66890,2022-06-09,23,24-HR BLK AVG,88101
66891,2022-06-09,23,24-HR BLK AVG,88101
66892,2022-06-11,23,24-HR BLK AVG,88101
66893,2022-06-11,23,24-HR BLK AVG,88101
66894,2022-06-11,23,24-HR BLK AVG,88101
66895,2022-06-11,23,24-HR BLK AVG,88101
66896,2022-06-11,23,24-HR BLK AVG,88101
66897,2022-06-11,23,24-HR BLK AVG,88101
66898,2022-06-12,29,24-HR BLK AVG,88101
66899,2022-06-12,29,24-HR BLK AVG,88101
66900,2022-06-12,29,24-HR BLK AVG,88101
66901,2022-06-12,29,24-HR BLK AVG,88101
66902,2022-06-12,29,24-HR BLK AVG,88101
66903,2022-06-12,29,24-HR BLK AVG,88101
66904,2022-06-14,28,24-HR BLK AVG,88101
66905,2022-06-14,28,24-HR BLK AVG,88101
66906,2022-06-14,28,24-HR BLK AVG,88101
66907,2022-06-14,28,24-HR BLK AVG,88101
66908,2022-06-14,28,24-HR BLK AVG,88101
66909,2022-06-14,28,24-HR BLK AVG,88101
66910,2022-06-15,23,24-HR BLK AVG,88101
66911,2022-06-15,23,24-HR BLK AVG,88101
66912,2022-06-15,23,24-HR BLK AVG,88101
66913,2022-06-15,23,24-HR BLK AVG,88101
66914,2022-06-15,23,24-HR BLK AVG,88101
66915,2022-06-15,23,24-HR BLK AVG,88101
66916,2022-06-17,45,24-HR BLK AVG,88101
66917,2022-06-17,45,24-HR BLK AVG,88101
66918,2022-06-17,45,24-HR BLK AVG,88101
66919,2022-06-17,45,24-HR BLK AVG,88101
66920,2022-06-17,45,24-HR BLK AVG,88101
66921,2022-06-17,45,24-HR BLK AVG,88101
66922,2022-06-18,40,24-HR BLK AVG,88101
66923,2022-06-18,40,24-HR BLK AVG,88101
66924,2022-06-18,40,24-HR BLK AVG,88101
66925,2022-06-18,40,24-HR BLK AVG,88101
66926,2022-06-18,40,24-HR BLK AVG,88101
66927,2022-06-18,40,24-HR BLK AVG,88101
66928,2022-06-20,23,24-HR BLK AVG,88101
66929,2022-06-20,23,24-HR BLK AVG,88101
66930,2022-06-20,23,24-HR BLK AVG,88101
66931,2022-06-20,23,24-HR BLK AVG,88101
66932,2022-06-20,23,24-HR BLK AVG,88101
66933,2022-06-20,23,24-HR BLK AVG,88101
66934,2022-06-21,22,24-HR BLK AVG,88101
66935,2022-06-21,22,24-HR BLK AVG,88101
66936,2022-06-21,22,24-HR BLK AVG,88101
66937,2022-06-21,22,24-HR BLK AVG,88101
66938,2022-06-21,22,24-HR BLK AVG,88101
66939,2022-06-21,22,24-HR BLK AVG,88101
66940,2022-06-23,24,24-HR BLK AVG,88101
66941,2022-06-23,24,24-HR BLK AVG,88101
66942,2022-06-23,24,24-HR BLK AVG,88101
66943,2022-06-23,24,24-HR BLK AVG,88101
66944,2022-06-23,24,24-HR BLK AVG,88101
66945,2022-06-23,24,24-HR BLK AVG,88101
66946,2022-06-24,22,24-HR BLK AVG,88101
66947,2022-06-24,22,24-HR BLK AVG,88101
66948,2022-06-24,22,24-HR BLK AVG,88101
66949,2022-06-24,22,24-HR BLK AVG,88101
66950,2022-06-24,22,24-HR BLK AVG,88101
66951,2022-06-24,22,24-HR BLK AVG,88101
66952,2022-06-26,26,24-HR BLK AVG,88101
66953,2022-06-26,26,24-HR BLK AVG,88101
66954,2022-06-26,26,24-HR BLK AVG,88101
66955,2022-06-26,26,24-HR BLK AVG,88101
66956,2022-06-26,26,24-HR BLK AVG,88101
66957,2022-06-26,26,24-HR BLK AVG,88101
66958,2022-06-27,19,24-HR BLK AVG,88101
66959,2022-06-27,19,24-HR BLK AVG,88101
66960,2022-06-27,19,24-HR BLK AVG,88101
66961,2022-06-27,19,24-HR BLK AVG,88101
66962,2022-06-27,19,24-HR BLK AVG,88101
66963,2022-06-27,19,24-HR BLK AVG,88101
66964,2022-06-29,20,24-HR BLK AVG,88101
66965,2022-06-29,20,24-HR BLK AVG,88101
66966,2022-06-29,20,24-HR BLK AVG,88101
66967,2022-06-29,20,24-HR BLK AVG,88101
66968,2022-06-29,20,24-HR BLK AVG,88101
66969,2022-06-29,20,24-HR BLK AVG,88101
66970,2022-06-30,20,24-HR BLK AVG,88101
66971,2022-06-30,20,24-HR BLK AVG,88101
66972,2022-06-30,20,24-HR BLK AVG,88101
66973,2022-06-30,20,24-HR BLK AVG,88101
66974,2022-06-30,20,24-HR BLK AVG,88101
66975,2022-06-30,20,24-HR BLK AVG,88101
66976,2022-07-02,20,24-HR BLK AVG,88101
66977,2022-07-02,20,24-HR BLK AVG,88101
66978,2022-07-02,20,24-HR BLK AVG,88101
66979,2022-07-02,20,24-HR BLK AVG,88101
66980,2022-07-02,20,24-HR BLK AVG,88101
66981,2022-07-02,20,24-HR BLK AVG,88101
66982,2022-07-03,27,24-HR BLK AVG,88101
66983,2022-07-03,27,24-HR BLK AVG,88101
66984,2022-07-03,27,24-HR BLK AVG,88101
66985,2022-07-03,27,24-HR BLK AVG,88101
66986,2022-07-03,27,24-HR BLK AVG,88101
66987,2022-07-03,27,24-HR BLK AVG,88101
66988,2022-07-05,18,24-HR BLK AVG,88101
66989,2022-07-05,18,24-HR BLK AVG,88101
66990,2022-07-05,18,24-HR BLK AVG,88101
66991,2022-07-05,18,24-HR BLK AVG,88101
66992,2022-07-05,18,24-HR BLK AVG,88101
66993,2022-07-05,18,24-HR BLK AVG,88101
66994,2022-07-06,14,24-HR BLK AVG,88101
66995,2022-07-06,14,24-HR BLK AVG,88101
66996,2022-07-06,14,24-HR BLK AVG,88101
66997,2022-07-06,14,24-HR BLK AVG,88101
66998,2022-07-06,14,24-HR BLK AVG,88101
66999,2022-07-06,14,24-HR BLK AVG,88101
67000,2022-07-08,15,24-HR BLK AVG,88101
67001,2022-07-08,15,24-HR BLK AVG,88101
67002,2022-07-08,15,24-HR BLK AVG,88101
67003,2022-07-08,15,24-HR BLK AVG,88101
67004,2022-07-08,15,24-HR BLK AVG,88101
67005,2022-07-08,15,24-HR BLK AVG,88101
67006,2022-07-09,22,24-HR BLK AVG,88101
67007,2022-07-09,22,24-HR BLK AVG,88101
67008,2022-07-09,22,24-HR BLK AVG,88101
67009,2022-07-09,22,24-HR BLK AVG,88101
67010,2022-07-09,22,24-HR BLK AVG,88101
67011,2022-07-09,22,24-HR BLK AVG,88101
67012,2022-07-11,23,24-HR BLK AVG,88101
67013,2022-07-11,23,24-HR BLK AVG,88101
67014,2022-07-11,23,24-HR BLK AVG,88101
67015,2022-07-11,23,24-HR BLK AVG,88101
67016,2022-07-11,23,24-HR BLK AVG,88101
67017,2022-07-11,23,24-HR BLK AVG,88101
67018,2022-07-12,25,24-HR BLK AVG,88101
67019,2022-07-12,25,24-HR BLK AVG,88101
67020,2022-07-12,25,24-HR BLK AVG,88101
67021,2022-07-12,25,24-HR BLK AVG,88101
67022,2022-07-12,25,24-HR BLK AVG,88101
67023,2022-07-12,25,24-HR BLK AVG,88101
67024,2022-07-14,16,24-HR BLK AVG,88101
67025,2022-07-14,16,24-HR BLK AVG,88101
67026,2022-07-14,16,24-HR BLK AVG,88101
67027,2022-07-14,16,24-HR BLK AVG,88101
67028,2022-07-14,16,24-HR BLK AVG,88101
67029,2022-07-14,16,24-HR BLK AVG,88101
67030,2022-07-15,17,24-HR BLK AVG,88101
67031,2022-07-15,17,24-HR BLK AVG,88101
67032,2022-07-15,17,24-HR BLK AVG,88101
67033,2022-07-15,17,24-HR BLK AVG,88101
67034,2022-07-15,17,24-HR BLK AVG,88101
67035,2022-07-15,17,24-HR BLK AVG,88101
67036,2022-07-17,17,24-HR BLK AVG,88101
67037,2022-07-17,17,24-HR BLK AVG,88101
67038,2022-07-17,17,24-HR BLK AVG,88101
67039,2022-07-17,17,24-HR BLK AVG,88101
67040,2022-07-17,17,24-HR BLK AVG,88101
67041,2022-07-17,17,24-HR BLK AVG,88101
67042,2022-07-18,23,24-HR BLK AVG,88101
67043,2022-07-18,23,24-HR BLK AVG,88101
67044,2022-07-18,23,24-HR BLK AVG,88101
67045,2022-07-18,23,24-HR BLK AVG,88101
67046,2022-07-18,23,24-HR BLK AVG,88101
67047,2022-07-18,23,24-HR BLK AVG,88101
67048,2022-07-20,35,24-HR BLK AVG,88101
67049,2022-07-20,35,24-HR BLK AVG,88101
67050,2022-07-20,35,24-HR BLK AVG,88101
67051,2022-07-20,35,24-HR BLK AVG,88101
67052,2022-07-20,35,24-HR BLK AVG,88101
67053,2022-07-20,35,24-HR BLK AVG,88101
67054,2022-07-21,29,24-HR BLK AVG,88101
67055,2022-07-21,29,24-HR BLK AVG,88101
67056,2022-07-21,29,24-HR BLK AVG,88101
67057,2022-07-21,29,24-HR BLK AVG,88101
67058,2022-07-21,29,24-HR BLK AVG,88101
67059,2022-07-21,29,24-HR BLK AVG,88101
67060,2022-07-23,23,24-HR BLK AVG,88101
67061,2022-07-23,23,24-HR BLK AVG,88101
67062,2022-07-23,23,24-HR BLK AVG,88101
67063,2022-07-23,23,24-HR BLK AVG,88101
67064,2022-07-23,23,24-HR BLK AVG,88101
67065,2022-07-23,23,24-HR BLK AVG,88101
67066,2022-07-24,26,24-HR BLK AVG,88101
67067,2022-07-24,26,24-HR BLK AVG,88101
67068,2022-07-24,26,24-HR BLK AVG,88101
67069,2022-07-24,26,24-HR BLK AVG,88101
67070,2022-07-24,26,24-HR BLK AVG,88101
67071,2022-07-24,26,24-HR BLK AVG,88101
67072,2022-07-26,27,24-HR BLK AVG,88101
67073,2022-07-26,27,24-HR BLK AVG,88101
67074,2022-07-26,27,24-HR BLK AVG,88101
67075,2022-07-26,27,24-HR BLK AVG,88101
67076,2022-07-26,27,24-HR BLK AVG,88101
67077,2022-07-26,27,24-HR BLK AVG,88101
67078,2022-07-27,23,24-HR BLK AVG,88101
67079,2022-07-27,23,24-HR BLK AVG,88101
67080,2022-07-27,23,24-HR BLK AVG,88101
67081,2022-07-27,23,24-HR BLK AVG,88101
67082,2022-07-27,23,24-HR BLK AVG,88101
67083,2022-07-27,23,24-HR BLK AVG,88101
67084,2022-07-29,18,24-HR BLK AVG,88101
67085,2022-07-29,18,24-HR BLK AVG,88101
67086,2022-07-29,18,24-HR BLK AVG,88101
67087,2022-07-29,18,24-HR BLK AVG,88101
67088,2022-07-29,18,24-HR BLK AVG,88101
67089,2022-07-29,18,24-HR BLK AVG,88101
67090,2022-07-30,17,24-HR BLK AVG,88101
67091,2022-07-30,17,24-HR BLK AVG,88101
67092,2022-07-30,17,24-HR BLK AVG,88101
67093,2022-07-30,17,24-HR BLK AVG,88101
67094,2022-07-30,17,24-HR BLK AVG,88101
67095,2022-07-30,17,24-HR BLK AVG,88101
67096,2022-08-01,28,24-HR BLK AVG,88101
67097,2022-08-01,28,24-HR BLK AVG,88101
67098,2022-08-01,28,24-HR BLK AVG,88101
67099,2022-08-01,28,24-HR BLK AVG,88101
67100,2022-08-01,28,24-HR BLK AVG,88101
67101,2022-08-01,28,24-HR BLK AVG,88101
67102,2022-08-02,14,24-HR BLK AVG,88101
67103,2022-08-02,14,24-HR BLK AVG,88101
67104,2022-08-02,14,24-HR BLK AVG,88101
67105,2022-08-02,14,24-HR BLK AVG,88101
67106,2022-08-02,14,24-HR BLK AVG,88101
67107,2022-08-02,14,24-HR BLK AVG,88101
67108,2022-08-04,30,24-HR BLK AVG,88101
67109,2022-08-04,30,24-HR BLK AVG,88101
67110,2022-08-04,30,24-HR BLK AVG,88101
67111,2022-08-04,30,24-HR BLK AVG,88101
67112,2022-08-04,30,24-HR BLK AVG,88101
67113,2022-08-04,30,24-HR BLK AVG,88101
67114,2022-08-05,19,24-HR BLK AVG,88101
67115,2022-08-05,19,24-HR BLK AVG,88101
67116,2022-08-05,19,24-HR BLK AVG,88101
67117,2022-08-05,19,24-HR BLK AVG,88101
67118,2022-08-05,19,24-HR BLK AVG,88101
67119,2022-08-05,19,24-HR BLK AVG,88101
67120,2022-08-07,22,24-HR BLK AVG,88101
67121,2022-08-07,22,24-HR BLK AVG,88101
67122,2022-08-07,22,24-HR BLK AVG,88101
67123,2022-08-07,22,24-HR BLK AVG,88101
67124,2022-08-07,22,24-HR BLK AVG,88101
67125,2022-08-07,22,24-HR BLK AVG,88101
67126,2022-08-08,19,24-HR BLK AVG,88101
67127,2022-08-08,19,24-HR BLK AVG,88101
67128,2022-08-08,19,24-HR BLK AVG,88101
67129,2022-08-08,19,24-HR BLK AVG,88101
67130,2022-08-08,19,24-HR BLK AVG,88101
67131,2022-08-08,19,24-HR BLK AVG,88101
